game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(0,)",partial,c,individual,1.6800215939572138,1.0,1.6800215939572138
0,"(1,)",partial,c,individual,1.6796537866126016,1.0,1.6796537866126016
0,"(2,)",partial,c,individual,1.6793639503583835,1.0,1.6793639503583835
0,"(3,)",partial,c,individual,1.0621790489426022,1.0,1.0621790489426022
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0
0,"(0,)",partial,c,joint,1.680021593957214,1.0,1.680021593957214
0,"(1,)",partial,c,joint,1.679653786612602,1.0,1.679653786612602
0,"(2,)",partial,c,joint,1.6793639503583835,1.0,1.6793639503583835
0,"(3,)",partial,c,joint,1.0621790489426022,1.0,1.0621790489426022
0,"(1, 2)",partial,c,joint,2.847725734336383,1.0,2.847725734336383
0,"(1, 2, 3)",partial,c,joint,3.6700506299496136,1.0,3.6700506299496136
0,"(0,)",partial,c,interaction,1.6800215939572138,1.0,1.6800215939572138
0,"(1,)",partial,c,interaction,1.6796537866126016,1.0,1.6796537866126016
0,"(2,)",partial,c,interaction,1.6793639503583835,1.0,1.6793639503583835
0,"(3,)",partial,c,interaction,1.0621790489426022,1.0,1.0621790489426022
0,"(1, 2)",partial,c,interaction,-1.2988764145848322,1.0,-1.2988764145848322
0,"(1, 2, 3)",partial,c,interaction,1.4386128602152386,1.0,1.4386128602152386
0,"(0,)",partial,b,individual,2.0263038992506015,1.0,2.0263038992506015
0,"(1,)",partial,b,individual,2.018897838724593,1.0,2.018897838724593
0,"(2,)",partial,b,individual,2.021134719344765,1.0,2.021134719344765
0,"(3,)",partial,b,individual,-2.220446049250313e-16,1.0,-2.220446049250313e-16
0,"(1, 2)",partial,b,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,b,individual,0.0,1.0,0.0
0,"(0,)",partial,b,joint,2.026303899250602,1.0,2.026303899250602
0,"(1,)",partial,b,joint,2.0188978387245924,1.0,2.0188978387245924
0,"(2,)",partial,b,joint,2.021134719344765,1.0,2.021134719344765
0,"(3,)",partial,b,joint,0.0,1.0,0.0
0,"(1, 2)",partial,b,joint,4.040032558069357,1.0,4.040032558069357
0,"(1, 2, 3)",partial,b,joint,4.040032558069358,1.0,4.040032558069358
0,"(0,)",partial,b,interaction,2.0263038992506015,1.0,2.0263038992506015
0,"(1,)",partial,b,interaction,2.018897838724593,1.0,2.018897838724593
0,"(2,)",partial,b,interaction,2.021134719344765,1.0,2.021134719344765
0,"(3,)",partial,b,interaction,-2.220446049250313e-16,1.0,-2.220446049250313e-16
0,"(1, 2)",partial,b,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16
0,"(1, 2, 3)",partial,b,interaction,-8.881784197001252e-16,1.0,-8.881784197001252e-16
0,"(0,)",partial,m,individual,2.026303899250785,1.0,2.026303899250785
0,"(1,)",partial,m,individual,2.018897838724773,1.0,2.018897838724773
0,"(2,)",partial,m,individual,2.021134719344963,1.0,2.021134719344963
0,"(3,)",partial,m,individual,-2.220446049250313e-16,1.0,-2.220446049250313e-16
0,"(1, 2)",partial,m,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,m,individual,0.0,1.0,0.0
0,"(0,)",partial,m,joint,2.0263038992507845,1.0,2.0263038992507845
0,"(1,)",partial,m,joint,2.018897838724773,1.0,2.018897838724773
0,"(2,)",partial,m,joint,2.0211347193449627,1.0,2.0211347193449627
0,"(3,)",partial,m,joint,0.0,1.0,0.0
0,"(1, 2)",partial,m,joint,4.040032558069644,1.0,4.040032558069644
0,"(1, 2, 3)",partial,m,joint,4.040032558069644,1.0,4.040032558069644
0,"(0,)",partial,m,interaction,2.026303899250785,1.0,2.026303899250785
0,"(1,)",partial,m,interaction,2.018897838724773,1.0,2.018897838724773
0,"(2,)",partial,m,interaction,2.021134719344963,1.0,2.021134719344963
0,"(3,)",partial,m,interaction,-2.220446049250313e-16,1.0,-2.220446049250313e-16
0,"(1, 2)",partial,m,interaction,3.135269821541442e-13,1.0,3.135269821541442e-13
0,"(1, 2, 3)",partial,m,interaction,1.3322676295501878e-15,1.0,1.3322676295501878e-15
0,"(0,)",full,c,individual,0.5382572868239386,1.0,0.5382572868239386
0,"(1,)",full,c,individual,0.5379505372287898,1.0,0.5379505372287898
0,"(2,)",full,c,individual,0.5377175453161014,1.0,0.5377175453161014
0,"(3,)",full,c,individual,0.0,1.0,0.0
0,"(1, 2)",full,c,individual,1.0952693978982717,1.0,1.0952693978982717
0,"(1, 2, 3)",full,c,individual,1.777140166852364,1.0,1.777140166852364
0,"(0,)",full,c,joint,0.5382572868239386,1.0,0.5382572868239386
0,"(1,)",full,c,joint,0.5379505372287898,1.0,0.5379505372287898
0,"(2,)",full,c,joint,0.5377175453161014,1.0,0.5377175453161014
0,"(3,)",full,c,joint,0.0,1.0,0.0
0,"(1, 2)",full,c,joint,1.0952693978982717,1.0,1.0952693978982717
0,"(1, 2, 3)",full,c,joint,1.777140166852364,1.0,1.777140166852364
0,"(0,)",full,c,interaction,0.5382572868239386,1.0,0.5382572868239386
0,"(1,)",full,c,interaction,0.5379505372287898,1.0,0.5379505372287898
0,"(2,)",full,c,interaction,0.5377175453161014,1.0,0.5377175453161014
0,"(3,)",full,c,interaction,0.0,1.0,0.0
0,"(1, 2)",full,c,interaction,-0.0196013153533805,1.0,-0.0196013153533805
0,"(1, 2, 3)",full,c,interaction,0.6748101341981707,1.0,0.6748101341981707
0,"(0,)",full,b,individual,2.026303899250602,1.0,2.026303899250602
0,"(1,)",full,b,individual,2.018897838724593,1.0,2.018897838724593
0,"(2,)",full,b,individual,2.021134719344765,1.0,2.021134719344765
0,"(3,)",full,b,individual,0.0,1.0,0.0
0,"(1, 2)",full,b,individual,4.040032558069358,1.0,4.040032558069358
0,"(1, 2, 3)",full,b,individual,4.040032558069358,1.0,4.040032558069358
0,"(0,)",full,b,joint,2.026303899250602,1.0,2.026303899250602
0,"(1,)",full,b,joint,2.018897838724593,1.0,2.018897838724593
0,"(2,)",full,b,joint,2.021134719344765,1.0,2.021134719344765
0,"(3,)",full,b,joint,0.0,1.0,0.0
0,"(1, 2)",full,b,joint,4.040032558069358,1.0,4.040032558069358
0,"(1, 2, 3)",full,b,joint,4.040032558069358,1.0,4.040032558069358
0,"(0,)",full,b,interaction,2.026303899250602,1.0,2.026303899250602
0,"(1,)",full,b,interaction,2.018897838724593,1.0,2.018897838724593
0,"(2,)",full,b,interaction,2.021134719344765,1.0,2.021134719344765
0,"(3,)",full,b,interaction,0.0,1.0,0.0
0,"(1, 2)",full,b,interaction,0.0,1.0,0.0
0,"(1, 2, 3)",full,b,interaction,0.0,1.0,0.0
0,"(0,)",full,m,individual,2.0263038992511446,1.0,2.0263038992511446
0,"(1,)",full,m,individual,2.0188978387251524,1.0,2.0188978387251524
0,"(2,)",full,m,individual,2.02113471934535,1.0,2.02113471934535
0,"(3,)",full,m,individual,0.0,1.0,0.0
0,"(1, 2)",full,m,individual,4.040032558069912,1.0,4.040032558069912
0,"(1, 2, 3)",full,m,individual,4.040032558069912,1.0,4.040032558069912
0,"(0,)",full,m,joint,2.0263038992511446,1.0,2.0263038992511446
0,"(1,)",full,m,joint,2.0188978387251524,1.0,2.0188978387251524
0,"(2,)",full,m,joint,2.02113471934535,1.0,2.02113471934535
0,"(3,)",full,m,joint,0.0,1.0,0.0
0,"(1, 2)",full,m,joint,4.040032558069912,1.0,4.040032558069912
0,"(1, 2, 3)",full,m,joint,4.040032558069912,1.0,4.040032558069912
0,"(0,)",full,m,interaction,2.0263038992511446,1.0,2.0263038992511446
0,"(1,)",full,m,interaction,2.0188978387251524,1.0,2.0188978387251524
0,"(2,)",full,m,interaction,2.02113471934535,1.0,2.02113471934535
0,"(3,)",full,m,interaction,0.0,1.0,0.0
0,"(1, 2)",full,m,interaction,5.906386491005833e-13,1.0,5.906386491005833e-13
0,"(1, 2, 3)",full,m,interaction,-8.881784197001252e-16,1.0,-8.881784197001252e-16
