game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(1,)",pure,m,individual,2.0554814583529835,1.0,2.0554814583529835
0,"(2,)",pure,m,individual,2.9567762723168154,1.0,2.9567762723168154
0,"(3,)",pure,m,individual,0.0,1.0,0.0
0,"(1, 2)",pure,m,individual,3.1609748770467507,1.0,3.1609748770467507
0,"(1, 2, 3)",pure,m,individual,3.1609748770467507,1.0,3.1609748770467507
0,"(0,)",pure,m,joint,2.050616801419215,1.0,2.050616801419215
0,"(1,)",pure,m,joint,2.0554814583529835,1.0,2.0554814583529835
0,"(2,)",pure,m,joint,2.9567762723168154,1.0,2.9567762723168154
0,"(3,)",pure,m,joint,0.0,1.0,0.0
0,"(1, 2)",pure,m,joint,3.1609748770467507,1.0,3.1609748770467507
0,"(1, 2, 3)",pure,m,joint,3.1609748770467507,1.0,3.1609748770467507
0,"(0,)",pure,m,interaction,2.050616801419215,1.0,2.050616801419215
0,"(1,)",pure,m,interaction,2.0554814583529835,1.0,2.0554814583529835
0,"(2,)",pure,m,interaction,2.9567762723168154,1.0,2.9567762723168154
0,"(3,)",pure,m,interaction,0.0,1.0,0.0
0,"(1, 2)",pure,m,interaction,-1.8512828536230486,1.0,-1.8512828536230486
0,"(1, 2, 3)",pure,m,interaction,4.440892098500626e-16,1.0,4.440892098500626e-16
0,"(0,)",partial,c,individual,1.7516841686189415,1.0,1.7516841686189415
0,"(1,)",partial,c,individual,1.7518194831138123,1.0,1.7518194831138123
0,"(2,)",partial,c,individual,1.7443662745655,1.0,1.7443662745655
0,"(3,)",partial,c,individual,1.6773585209469903,1.0,1.6773585209469903
0,"(1, 2)",partial,c,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,c,individual,0.0,1.0,0.0
0,"(0,)",partial,c,joint,1.7516841686189417,1.0,1.7516841686189417
0,"(1,)",partial,c,joint,1.7518194831138123,1.0,1.7518194831138123
0,"(2,)",partial,c,joint,1.7443662745655,1.0,1.7443662745655
0,"(3,)",partial,c,joint,1.6773585209469908,1.0,1.6773585209469908
0,"(1, 2)",partial,c,joint,2.3777788952548176,1.0,2.3777788952548176
0,"(1, 2, 3)",partial,c,joint,3.5039272592862996,1.0,3.5039272592862996
0,"(0,)",partial,c,interaction,1.7516841686189415,1.0,1.7516841686189415
0,"(1,)",partial,c,interaction,1.7518194831138123,1.0,1.7518194831138123
0,"(2,)",partial,c,interaction,1.7443662745655,1.0,1.7443662745655
0,"(3,)",partial,c,interaction,1.6773585209469903,1.0,1.6773585209469903
0,"(1, 2)",partial,c,interaction,-2.165560925633682,1.0,-2.165560925633682
0,"(1, 2, 3)",partial,c,interaction,3.2844141735129053,1.0,3.2844141735129053
0,"(0,)",partial,b,individual,2.8545479295986507,1.0,2.8545479295986507
0,"(1,)",partial,b,individual,2.8639242279149193,1.0,2.8639242279149193
0,"(2,)",partial,b,individual,2.3569737666075894,1.0,2.3569737666075894
0,"(3,)",partial,b,individual,-4.440892098500626e-16,1.0,-4.440892098500626e-16
0,"(1, 2)",partial,b,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,b,individual,0.0,1.0,0.0
0,"(0,)",partial,b,joint,2.8545479295986502,1.0,2.8545479295986502
0,"(1,)",partial,b,joint,2.863924227914919,1.0,2.863924227914919
0,"(2,)",partial,b,joint,2.35697376660759,1.0,2.35697376660759
0,"(3,)",partial,b,joint,0.0,1.0,0.0
0,"(1, 2)",partial,b,joint,5.047718426461296,1.0,5.047718426461296
0,"(1, 2, 3)",partial,b,joint,5.047718426461296,1.0,5.047718426461296
0,"(0,)",partial,b,interaction,2.8545479295986507,1.0,2.8545479295986507
0,"(1,)",partial,b,interaction,2.8639242279149193,1.0,2.8639242279149193
0,"(2,)",partial,b,interaction,2.3569737666075894,1.0,2.3569737666075894
0,"(3,)",partial,b,interaction,-4.440892098500626e-16,1.0,-4.440892098500626e-16
0,"(1, 2)",partial,b,interaction,0.5069454262718689,1.0,0.5069454262718689
0,"(1, 2, 3)",partial,b,interaction,8.881784197001252e-16,1.0,8.881784197001252e-16
0,"(0,)",partial,m,individual,2.417571224651846,1.0,2.417571224651846
0,"(1,)",partial,m,individual,2.425085032300923,1.0,2.425085032300923
0,"(2,)",partial,m,individual,2.3653108803959437,1.0,2.3653108803959437
0,"(3,)",partial,m,individual,0.0,1.0,0.0
0,"(1, 2)",partial,m,individual,0.0,1.0,0.0
0,"(1, 2, 3)",partial,m,individual,0.0,1.0,0.0
0,"(0,)",partial,m,joint,2.417571224651846,1.0,2.417571224651846
0,"(1,)",partial,m,joint,2.425085032300923,1.0,2.425085032300923
0,"(2,)",partial,m,joint,2.3653108803959437,1.0,2.3653108803959437
0,"(3,)",partial,m,joint,0.0,1.0,0.0
0,"(1, 2)",partial,m,joint,4.159162606488124,1.0,4.159162606488124
0,"(1, 2, 3)",partial,m,joint,4.159162606488124,1.0,4.159162606488124
0,"(0,)",partial,m,interaction,2.417571224651846,1.0,2.417571224651846
0,"(1,)",partial,m,interaction,2.425085032300923,1.0,2.425085032300923
0,"(2,)",partial,m,interaction,2.3653108803959437,1.0,2.3653108803959437
0,"(3,)",partial,m,interaction,0.0,1.0,0.0
0,"(1, 2)",partial,m,interaction,0.042417065003179655,1.0,0.042417065003179655
0,"(1, 2, 3)",partial,m,interaction,8.881784197001252e-16,1.0,8.881784197001252e-16
0,"(0,)",full,c,individual,0.17766789792872473,1.0,0.17766789792872473
0,"(1,)",full,c,individual,0.1778410639385779,1.0,0.1778410639385779
0,"(2,)",full,c,individual,0.1333196273788504,1.0,0.1333196273788504
0,"(3,)",full,c,individual,0.0,1.0,0.0
0,"(1, 2)",full,c,individual,0.11745930852099828,1.0,0.11745930852099828
0,"(1, 2, 3)",full,c,individual,0.2602939692560797,1.0,0.2602939692560797
0,"(0,)",full,c,joint,0.17766789792872473,1.0,0.17766789792872473
0,"(1,)",full,c,joint,0.1778410639385779,1.0,0.1778410639385779
0,"(2,)",full,c,joint,0.1333196273788504,1.0,0.1333196273788504
0,"(3,)",full,c,joint,0.0,1.0,0.0
0,"(1, 2)",full,c,joint,0.11745930852099828,1.0,0.11745930852099828
0,"(1, 2, 3)",full,c,joint,0.2602939692560797,1.0,0.2602939692560797
0,"(0,)",full,c,interaction,0.17766789792872473,1.0,0.17766789792872473
0,"(1,)",full,c,interaction,0.1778410639385779,1.0,0.1778410639385779
0,"(2,)",full,c,interaction,0.1333196273788504,1.0,0.1333196273788504
0,"(3,)",full,c,interaction,0.0,1.0,0.0
0,"(1, 2)",full,c,interaction,0.19370138279643,1.0,0.19370138279643
0,"(1, 2, 3)",full,c,interaction,0.29653933698278845,1.0,0.29653933698278845
0,"(0,)",full,b,individual,4.046992260301929,1.0,4.046992260301929
0,"(1,)",full,b,individual,4.057155218666327,1.0,4.057155218666327
0,"(2,)",full,b,individual,3.036312100892542,1.0,3.036312100892542
0,"(3,)",full,b,individual,0.0,1.0,0.0
0,"(1, 2)",full,b,individual,6.066983189103362,1.0,6.066983189103362
0,"(1, 2, 3)",full,b,individual,6.066983189103362,1.0,6.066983189103362
0,"(0,)",full,b,joint,4.046992260301929,1.0,4.046992260301929
0,"(1,)",full,b,joint,4.057155218666327,1.0,4.057155218666327
0,"(2,)",full,b,joint,3.036312100892542,1.0,3.036312100892542
0,"(3,)",full,b,joint,0.0,1.0,0.0
0,"(1, 2)",full,b,joint,6.066983189103362,1.0,6.066983189103362
0,"(1, 2, 3)",full,b,joint,6.066983189103362,1.0,6.066983189103362
0,"(0,)",full,b,interaction,4.046992260301929,1.0,4.046992260301929
0,"(1,)",full,b,interaction,4.057155218666327,1.0,4.057155218666327
0,"(2,)",full,b,interaction,3.036312100892542,1.0,3.036312100892542
0,"(3,)",full,b,interaction,0.0,1.0,0.0
0,"(1, 2)",full,b,interaction,1.0264841304555068,1.0,1.0264841304555068
0,"(1, 2, 3)",full,b,interaction,0.0,1.0,0.0
0,"(0,)",full,m,individual,4.046992260301963,1.0,4.046992260301963
0,"(1,)",full,m,individual,4.057155218666347,1.0,4.057155218666347
0,"(2,)",full,m,individual,3.036312100892557,1.0,3.036312100892557
0,"(3,)",full,m,individual,0.0,1.0,0.0
0,"(1, 2)",full,m,individual,5.157350335929498,1.0,5.157350335929498
0,"(1, 2, 3)",full,m,individual,5.157350335929498,1.0,5.157350335929498
0,"(0,)",full,m,joint,4.046992260301963,1.0,4.046992260301963
0,"(1,)",full,m,joint,4.057155218666347,1.0,4.057155218666347
0,"(2,)",full,m,joint,3.036312100892557,1.0,3.036312100892557
0,"(3,)",full,m,joint,0.0,1.0,0.0
0,"(1, 2)",full,m,joint,5.157350335929498,1.0,5.157350335929498
0,"(1, 2, 3)",full,m,joint,5.157350335929498,1.0,5.157350335929498
0,"(0,)",full,m,interaction,4.046992260301963,1.0,4.046992260301963
0,"(1,)",full,m,interaction,4.057155218666347,1.0,4.057155218666347
0,"(2,)",full,m,interaction,3.036312100892557,1.0,3.036312100892557
0,"(3,)",full,m,interaction,0.0,1.0,0.0
0,"(1, 2)",full,m,interaction,1.9361169836294074,1.0,1.9361169836294074
0,"(1, 2, 3)",full,m,interaction,0.0,1.0,0.0
