game_id,feature_set,feature_influence,fanova_setting,entity,explanation,feature_value,explanation/feature_value
0,"(1,)",full,b,interaction,2.0081833701018916,1.0,2.0081833701018916
0,"(2,)",full,b,interaction,2.0036545030321826,1.0,2.0036545030321826
0,"(3,)",full,b,interaction,0.0,1.0,0.0
0,"(1, 2)",full,b,interaction,0.0,1.0,0.0
0,"(1, 2, 3)",full,b,interaction,8.881784197001252e-16,1.0,8.881784197001252e-16
0,"(0,)",full,m,individual,1.9736392547441568,1.0,1.9736392547441568
0,"(1,)",full,m,individual,2.0081833701013236,1.0,2.0081833701013236
0,"(2,)",full,m,individual,2.003654503031613,1.0,2.003654503031613
0,"(3,)",full,m,individual,0.0,1.0,0.0
0,"(1, 2)",full,m,individual,4.011837873133509,1.0,4.011837873133509
0,"(1, 2, 3)",full,m,individual,4.011837873133509,1.0,4.011837873133509
0,"(0,)",full,m,joint,1.9736392547441568,1.0,1.9736392547441568
0,"(1,)",full,m,joint,2.0081833701013236,1.0,2.0081833701013236
0,"(2,)",full,m,joint,2.003654503031613,1.0,2.003654503031613
0,"(3,)",full,m,joint,0.0,1.0,0.0
0,"(1, 2)",full,m,joint,4.011837873133509,1.0,4.011837873133509
0,"(1, 2, 3)",full,m,joint,4.011837873133509,1.0,4.011837873133509
0,"(0,)",full,m,interaction,1.9736392547441568,1.0,1.9736392547441568
0,"(1,)",full,m,interaction,2.0081833701013236,1.0,2.0081833701013236
0,"(2,)",full,m,interaction,2.003654503031613,1.0,2.003654503031613
0,"(3,)",full,m,interaction,0.0,1.0,0.0
0,"(1, 2)",full,m,interaction,-5.728750807065808e-13,1.0,-5.728750807065808e-13
0,"(1, 2, 3)",full,m,interaction,0.0,1.0,0.0
